agencyCode,agencyName,currentUII,investmentName,contractPIID,referencePIID,updatedTime
012,"Department of Labor",012-000000019,"HSPD-12 - PIV and Physical Access Control Systems",1605C3-21-F-00024,,"2023-02-24 10:11:06"
012,"Department of Labor",012-000000140,"DOL Applications",1605C521F00027,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000004003,"ETA Unemployment Insurance State Support Services",1605TA22F00025,,"2023-02-24 09:03:10"
012,"Department of Labor",012-000004008,"BLS - IT Security and Compliance",1625DC-19-F-0068,75N98118D00012,"2023-02-24 09:19:14"
012,"Department of Labor",012-000001015,"New Core Financial Management System (NCFMS)",1605TA-23-F-00004,NA,"2023-02-24 09:03:10"
012,"Department of Labor",012-000004009,"OIG - IT Security",1604DC-22-F-00003,,"2023-02-24 09:19:14"
012,"Department of Labor",012-000000151,"DOL End User",1605TB21F00152,,"2023-03-14 10:38:47"
012,"Department of Labor",012-000000077,"DOL IT Management",1605C320F00029,,"2023-03-14 10:38:48"
012,"Department of Labor",012-000000138,"OCIO - Data Center",1605DC18F00345,,"2023-03-14 10:38:47"
012,"Department of Labor",012-000005009,"Corporate Communications (PBGC.gov & Web-based resources)","16PBGC21F0040 ",,"2023-09-13 11:58:49"
012,"Department of Labor",012-000000136,"DOL Network",1605TB21F00131,,"2023-03-14 10:38:47"
012,"Department of Labor",012-000000149,"OIG - Network",1604DC-22-P-00006,,"2023-02-24 09:19:15"
012,"Department of Labor",012-000000033,"DOL IT Security and Compliance",1605TA22F00039,,"2023-03-14 10:38:48"
012,"Department of Labor",012-000004010,"OIG - Case Management",1604DC-20-F-00041,,"2023-02-24 10:11:06"
012,"Department of Labor",012-000004003,"ETA Unemployment Insurance State Support Services",1605C222F00044,,"2023-02-24 09:03:10"
012,"Department of Labor",012-000000033,"DOL IT Security and Compliance"," 1605TA20F00052",,"2023-03-14 10:38:48"
012,"Department of Labor",012-000000159,"DOL Platform",1605TA22F00012,,"2023-03-14 10:38:48"
012,"Department of Labor",012-000004003,"ETA Unemployment Insurance State Support Services",1605TB22F00080,,"2023-02-24 09:03:11"
012,"Department of Labor",012-000000161,"DOL Delivery",1605TA23F00008,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000136,"DOL Network",1605TA22F00005,,"2023-03-14 10:38:47"
012,"Department of Labor",012-000000138,"OCIO - Data Center",1605TB22F00047,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000140,"DOL Applications",1605TA21F00086,,"2023-03-14 10:38:45"
012,"Department of Labor",012-000000140,"DOL Applications",1605TA22F00031,,"2023-03-14 10:38:45"
012,"Department of Labor",012-000000159,"DOL Platform",1645BC17F00015,,"2023-03-14 10:38:48"
012,"Department of Labor",012-000004009,"OIG - IT Security",1604DC-22-F-00013,,"2023-02-24 09:19:14"
012,"Department of Labor",012-000000033,"DOL IT Security and Compliance",1605TB21F00159,,"2023-03-14 10:38:49"
012,"Department of Labor",012-000000136,"DOL Network",1605TA21F00069,,"2023-03-14 10:38:47"
012,"Department of Labor",012-000000033,"DOL IT Security and Compliance",1605DC19F00089,,"2023-03-14 10:38:48"
012,"Department of Labor",012-000005023,"Corporate Management",16PBGC23F0014,,"2023-09-13 13:22:28"
012,"Department of Labor",012-000005023,"Corporate Management",16PBGC22F0033,,"2023-09-13 13:22:29"
012,"Department of Labor",012-000005023,"Corporate Management",16PBGC21F0031,,"2023-09-13 13:22:27"
012,"Department of Labor",012-000005023,"Corporate Management",16PBGC21F0038,,"2023-09-13 13:22:27"
012,"Department of Labor",012-000000138,"OCIO - Data Center",1605TB21F00099,,"2023-03-14 10:38:47"
012,"Department of Labor",012-000003055,"LABSTAT System","1625DC-19-F-0068 ",75N98118D00012,"2023-02-24 10:11:06"
012,"Department of Labor",012-000004003,"ETA Unemployment Insurance State Support Services",1605TA22F00059,,"2023-02-24 09:03:11"
012,"Department of Labor",012-000000138,"OCIO - Data Center",1605TB20F00053,,"2023-03-14 10:38:47"
012,"Department of Labor",012-000000033,"DOL IT Security and Compliance"," 1605TA22F00009",,"2023-03-14 10:38:48"
012,"Department of Labor",012-000000151,"DOL End User",1605TA22F00006,,"2023-03-14 10:38:47"
012,"Department of Labor",012-000000138,"OCIO - Data Center",1605DC19F00025,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000149,"OIG - Network",1604DC-21-F-00004,,"2023-02-24 09:19:15"
012,"Department of Labor",012-000000149,"OIG - Network",1604DC-18-F-00021,,"2023-02-24 09:19:15"
012,"Department of Labor",012-000003000,"American Time Use Survey Systems",1605TA-21-F-00070,1650TA-20-A-0002,"2023-02-24 10:11:06"
012,"Department of Labor",012-000000033,"DOL IT Security and Compliance",1605TB21F00019,,"2023-03-14 10:38:49"
012,"Department of Labor",012-000004007,"ILAB Content Management",1609Oct19NAT-0085,,"2023-02-28 11:50:40"
012,"Department of Labor",012-000000138,"OCIO - Data Center",1605TB21F00099,,"2023-03-14 10:38:47"
012,"Department of Labor",012-000003065,"BLS Management Information System","1605TA-22-F-00079 ","1605TA-20-A-0006 ","2023-02-24 10:11:06"
012,"Department of Labor",012-000000174,"BLS - Platform",1605TA-22-F-00079,1605TA-20-A-0006,"2023-02-24 09:19:14"
012,"Department of Labor",012-000004010,"OIG - Case Management",1604DC-20-P-00030,,"2023-02-24 10:11:06"
012,"Department of Labor",012-000000138,"OCIO - Data Center",1605DC20F00120,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000149,"OIG - Network",1604DC-21-F-00010,,"2023-02-24 09:19:15"
012,"Department of Labor",012-000000136,"DOL Network",1605TB21F00128,,"2023-03-14 10:38:47"
012,"Department of Labor",012-000000138,"OCIO - Data Center",1605TA22F00029,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000033,"DOL IT Security and Compliance",1605TB21F00118,,"2023-03-14 10:38:49"
012,"Department of Labor",012-000000077,"DOL IT Management",1605TA21F00069,,"2023-03-14 10:38:48"
012,"Department of Labor",012-000004010,"OIG - Case Management",1604DC-20-F-00031,,"2023-02-24 10:11:07"
012,"Department of Labor",012-000005004,"Risk Management Early Warning/Legal Matter Management",16PBGC19T0028,16PBGC19T0028,"2023-09-13 14:46:37"
012,"Department of Labor",012-000005004,"Risk Management Early Warning/Legal Matter Management",16PBGC20T0031,16PBGC20T0031,"2023-09-13 14:46:38"
012,"Department of Labor",012-000000033,"DOL IT Security and Compliance",1605TB22F00030,,"2023-03-14 10:38:48"
012,"Department of Labor",012-000000139,"OCIO - Cloud",1605TB21F00051,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000151,"DOL End User",1605TB20F00086,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000077,"DOL IT Management",1605TA21F00071,,"2023-03-14 10:38:48"
012,"Department of Labor",012-000000139,"OCIO - Cloud",1605TA21F00059,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000033,"DOL IT Security and Compliance"," 1605DC19F00295",,"2023-03-14 10:38:48"
012,"Department of Labor",012-000000136,"DOL Network"," 1605C320F00029",,"2023-03-14 10:38:47"
012,"Department of Labor",012-000000140,"DOL Applications",1605TA22F00044,,"2023-03-14 10:38:45"
012,"Department of Labor",012-000000161,"DOL Delivery",1605TA22F00002,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000140,"DOL Applications",1605TA22F00012,,"2023-03-14 10:38:45"
012,"Department of Labor",012-000004010,"OIG - Case Management",1604DC-20-P-00040,,"2023-02-24 10:11:07"
012,"Department of Labor",012-000000151,"DOL End User",1605DC19A0006,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000138,"OCIO - Data Center"," 1605DC18F00287",,"2023-03-14 10:38:47"
012,"Department of Labor",012-000004010,"OIG - Case Management",1604DC-21-F-00022,,"2023-02-24 10:11:06"
012,"Department of Labor",012-000001015,"New Core Financial Management System (NCFMS)",1605TA-22-F-00081,NA,"2023-02-24 09:03:10"
012,"Department of Labor",012-000003005,"Current Employment Statistics (CES)","1605TA-21-F-00070 ","1605TA-20-A-0002 ","2023-02-24 10:11:06"
012,"Department of Labor",012-000003050,"Job Openings and Labor Turnover Statistics Systems","1605TA-21-F-00070 ","1605TA-20-A-0002 ","2023-02-24 10:11:06"
012,"Department of Labor",012-000003115,"Quarterly Census of Employment and Wages (QCEW) Systems","1605TA-23-F-00013 ","1605TA-20-A-0003 ","2023-02-24 10:11:06"
012,"Department of Labor",012-000000139,"OCIO - Cloud",1605TA22F00012,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000140,"DOL Applications",1605TA21F00069,,"2023-03-14 10:38:46"
012,"Department of Labor",012-000000138,"OCIO - Data Center",1605TB21F00085,,"2023-03-14 10:38:47"
012,"Department of Labor",012-000005003,"PBGC_Participant Management.",16PBGC23T0005,16PBGC19D0020,"2023-09-13 12:59:01"
012,"Department of Labor",012-000005003,"PBGC_Participant Management.",16PBGC23T0001,16PBGC19D0019,"2023-09-13 12:59:01"
012,"Department of Labor",012-000005013,"PBGC_IT Infrastructure",16PBGC22F0007,NNG15SC33B,"2023-09-13 13:41:30"
012,"Department of Labor",012-000005013,"PBGC_IT Infrastructure",16PBGC23F0009,NNG15SC73B,"2023-09-13 13:41:31"
012,"Department of Labor",012-000005013,"PBGC_IT Infrastructure",16PBGC23F0006,NNG15SC42B,"2023-09-13 13:41:32"
012,"Department of Labor",012-000005013,"PBGC_IT Infrastructure",16PBGC22C0025,,"2023-09-13 13:41:33"
012,"Department of Labor",012-000005013,"PBGC_IT Infrastructure",16PBGC22C0027,,"2023-09-13 13:41:33"
012,"Department of Labor",012-000004003,"ETA Unemployment Insurance State Support Services",1605TA21F00059,,"2023-02-24 09:03:10"
012,"Department of Labor",012-000005026,"Legal Technologies",16PBGC23C0004,,"2023-09-13 14:40:26"
012,"Department of Labor",012-000004003,"ETA Unemployment Insurance State Support Services",1605TA22F00034,,"2023-02-24 09:03:10"
012,"Department of Labor",012-000000019,"HSPD-12 - PIV and Physical Access Control Systems",1605-SEC-21-NAT-0022,,"2023-02-24 10:11:06"
012,"Department of Labor",012-000000077,"DOL IT Management",1605TB22P00004,,"2023-03-14 10:38:48"
012,"Department of Labor",012-000000168,"BLS - Delivery","1625DC-19-F-0068 ",75N98118D00012,"2023-08-22 15:38:47"
012,"Department of Labor",012-000004009,"OIG - IT Security",1604-OIG-21-NAT-0134,,"2023-02-24 09:19:14"
012,"Department of Labor",012-000000128,"BLS - IT Management",1605TA-22-F-00079,1650TA-20-A-0006,"2023-02-24 09:19:14"
012,"Department of Labor",012-000003055,"LABSTAT System",1605TA-22-F-00058,1605TA-20-A-0005,"2023-02-24 10:11:06"
012,"Department of Labor",012-000004010,"OIG - Case Management",1604DC-20-P-00041,,"2023-02-24 10:11:06"
026,"National Aeronautics and Space Administration",026-000013399,"GSFC Near Space Network (NSN) (240296)",NNG15CR66C,,"2023-03-02 14:38:48"
026,"National Aeronautics and Space Administration",026-000013399,"GSFC Near Space Network (NSN) (240296)",NNG15VN01C,,"2023-03-02 14:38:48"
026,"National Aeronautics and Space Administration",026-000013399,"GSFC Near Space Network (NSN) (240296)",80GSFC18C0120,,"2023-03-02 14:38:49"
026,"National Aeronautics and Space Administration",026-000013399,"GSFC Near Space Network (NSN) (240296)",80GSFC20D0001,,"2023-03-02 14:38:49"
026,"National Aeronautics and Space Administration",026-000013399,"GSFC Near Space Network (NSN) (240296)",80GSFC19C0063,,"2023-03-02 14:38:47"
429,"Nuclear Regulatory Commission",429-000008400,"Reactor Licensing and Oversight",31310020A0001,31310020F0012,"2023-02-21 16:34:38"
429,"Nuclear Regulatory Commission",429-000002600,"Enterprise-wide Acquisition Services",31310022A0003,31310022F0102,"2023-02-21 16:34:34"
429,"Nuclear Regulatory Commission",429-000003600,"Incident Response",31310022P0015,,"2023-02-21 16:34:36"
429,"Nuclear Regulatory Commission",429-000003600,"Incident Response",31310022D0001,31310022F0110,"2023-02-21 16:34:35"
429,"Nuclear Regulatory Commission",429-000002600,"Enterprise-wide Acquisition Services",31310022C0032,,"2023-02-21 16:34:35"
429,"Nuclear Regulatory Commission",429-000002500,"Financial Services",GS00F146DA,31310022F0092,"2023-02-21 16:34:37"
429,"Nuclear Regulatory Commission",429-000003600,"Incident Response",31310018D0016,31310019F0129,"2023-02-21 16:34:34"
429,"Nuclear Regulatory Commission",429-000003600,"Incident Response",31310022D0001,31310022F0143,"2023-02-21 16:34:36"
429,"Nuclear Regulatory Commission",429-000008400,"Reactor Licensing and Oversight",31310020A0001,31310022F0084,"2023-02-21 16:34:39"
429,"Nuclear Regulatory Commission",429-000002500,"Financial Services",31310022C0018,,"2023-02-21 16:34:36"
429,"Nuclear Regulatory Commission",429-000002500,"Financial Services",31310023D0003,31310023F0012,"2023-02-21 16:34:36"
429,"Nuclear Regulatory Commission",429-000003600,"Incident Response",31310022C0010,,"2023-02-21 16:34:34"
429,"Nuclear Regulatory Commission",429-000003600,"Incident Response",31360022P0004,,"2023-02-21 16:34:37"
429,"Nuclear Regulatory Commission",429-000008200,"Materials Licensing and Oversight",NRCHQ1017A0008,31310022F0118,"2023-02-21 16:34:36"
429,"Nuclear Regulatory Commission",429-000002600,"Enterprise-wide Acquisition Services",31310023D0003,31310023F0013,"2023-02-21 16:34:35"
422,"National Science Foundation",422-000001328,"Mission Support Systems",NSFDACS21C0034,,"2023-02-23 12:25:51"
027,"Office of Personnel Management",027-000000210,"Data Center - Boyers","No PIID","No PIID","2023-06-30 09:47:59"
027,"Office of Personnel Management",027-999990126,"HRS - Scholarship for Service","A2212-024-024-036611 FY23 USAJOBS/ SAG Scholarship","A2212-024-024-036611 FY23 USAJOBS/ SAG Scholarship","2023-04-28 10:31:46"
027,"Office of Personnel Management",027-999990131,"CIO - Employee Express",23361819F0093,23361819F0093,"2023-06-21 08:04:24"
027,"Office of Personnel Management",027-000000231,"Application ","No PIID","No PIID","2023-06-30 09:47:59"
027,"Office of Personnel Management",027-999990139,"CIO - myPay",23361819F0093,,"2023-06-21 08:04:24"
027,"Office of Personnel Management",027-000000211,"Data Center - Macon GA","No PIID","No PIID","2023-06-30 09:47:59"
027,"Office of Personnel Management",027-000000210,"Data Center - Boyers","No PIID","No PIID","2023-06-30 09:47:59"
027,"Office of Personnel Management",027-000000211,"Data Center - Macon GA","No PIID","No PIID","2023-06-30 09:47:59"
027,"Office of Personnel Management",027-000000231,"Application ","No PIID","No PIID","2023-06-30 09:47:59"
027,"Office of Personnel Management",027-000000191,"Trust Funds Modernization",24322621F0073,,"2023-08-25 12:50:52"
028,"Small Business Administration",028-000001004,"(OCA) Capital Access Financial Systems (CAFS)",73351023F0009,73351023F0009,"2023-08-07 12:52:49"
028,"Small Business Administration",028-000008008,"(ODRR) Shuttered Venue Operators",73351021F0020,"NNG15SD11B 73351021F0020 P00002","2023-06-30 09:26:02"
028,"Small Business Administration",028-000005001,"(OCA) Disaster Credit Management Modernization (DCMM)",73351022F0228,NNG15SD60B,"2023-04-25 10:44:24"
028,"Small Business Administration",028-000000064,"(OVBD) Boots to Business Management System ",73351018P0065,,"2023-03-01 10:54:17"
028,"Small Business Administration",028-000005001,"(OCA) Disaster Credit Management Modernization (DCMM)",73351022F0063,47QTCB22D0001,"2023-04-25 10:44:24"
028,"Small Business Administration",028-000005001,"(OCA) Disaster Credit Management Modernization (DCMM)",73351023F0018,NNG15SD06B,"2023-04-25 10:44:24"
028,"Small Business Administration",028-000005001,"(OCA) Disaster Credit Management Modernization (DCMM)",73351023F0026,NNG15SD11B,"2023-04-25 10:44:23"
028,"Small Business Administration",028-000000064,"(OVBD) Boots to Business Management System ","73351020D0001 & 73351021F0026",,"2023-03-01 10:54:17"
028,"Small Business Administration",028-000001004,"(OCA) Capital Access Financial Systems (CAFS)",73351023F0147,,"2023-08-07 12:52:49"
028,"Small Business Administration",028-000000064,"(OVBD) Boots to Business Management System ","NNG15SD38B / 73351022F0096",,"2023-03-01 10:54:17"
028,"Small Business Administration",028-000000064,"(OVBD) Boots to Business Management System ",73351018P0064,,"2023-03-01 10:54:17"
028,"Small Business Administration",028-000000064,"(OVBD) Boots to Business Management System ",73351021P0037,,"2023-03-01 10:54:17"
028,"Small Business Administration",028-000008014,"(OII)  Small Business Investment Company (SBIC).Web",73351018A0048,73351018A0048,"2023-03-01 10:30:18"
028,"Small Business Administration",028-000005001,"(OCA) Disaster Credit Management Modernization (DCMM)",73351022F0042,GS35F393CA,"2023-04-25 10:44:23"
028,"Small Business Administration",028-000005001,"(OCA) Disaster Credit Management Modernization (DCMM)",73351022P0005,,"2023-04-25 10:44:25"
028,"Small Business Administration",028-000005001,"(OCA) Disaster Credit Management Modernization (DCMM)",73351022F0234,NNG15SD74B,"2023-04-25 10:44:25"
028,"Small Business Administration",028-000005001,"(OCA) Disaster Credit Management Modernization (DCMM)",73351023F0017,47QTCB22D0040,"2023-04-25 10:44:23"
028,"Small Business Administration",028-000008012,"(OCIO) mySBA Platform",73351023F0145,,"2023-08-07 12:52:49"
028,"Small Business Administration",028-000005001,"(OCA) Disaster Credit Management Modernization (DCMM)",73351022P0011,,"2023-04-25 10:44:24"
028,"Small Business Administration",028-000005001,"(OCA) Disaster Credit Management Modernization (DCMM)",73351019F0240,47QRAA18D00BR,"2023-04-25 10:44:23"
014,"Department of State",014-000000029,"Global Foreign Affairs Compensation System (GFACS)",19AQMM20F3168,,"2023-07-31 11:52:19"
